small_input,medium_input,big_input
0.022272825241088867,1.0575718879699707,6.1103222370147705
0.01924586296081543,0.27095890045166016,1.7872567176818848
0.02530813217163086,0.7974061965942383,15.805254459381104
0.027264118194580078,0.12598443031311035,11.597519397735596
0.05102348327636719,1.6857490539550781,26.791548490524292
0.019444704055786133,1.3988604545593262,12.946233749389648
0.02551865577697754,0.25975847244262695,28.132137298583984
0.02449631690979004,0.8658201694488525,0.40655064582824707
0.012303590774536133,0.2263338565826416,29.2750985622406
0.006732940673828125,0.26526713371276855,21.25486183166504
0.008124351501464844,1.9441733360290527,27.3086256980896
0.01691746711730957,0.6910102367401123,10.900734186172485
0.012199163436889648,1.0883333683013916,16.926381587982178
0.030927419662475586,1.664388656616211,6.857690811157227
0.011696100234985352,0.5450873374938965,5.204965591430664
0.005667924880981445,0.03222179412841797,10.846247911453247
0.021531343460083008,0.46697187423706055,4.8253936767578125
0.023770809173583984,1.4962141513824463,2.3492958545684814
0.004476785659790039,0.027217388153076172,38.25482797622681
0.028718948364257812,0.48883891105651855,20.049328327178955
0.015015363693237305,0.1553664207458496,36.72125816345215
0.02741098403930664,0.0252683162689209,2.1009554862976074
0.036983489990234375,0.17761516571044922,6.281439542770386
0.0138397216796875,0.6705148220062256,2.2927911281585693
0.034485816955566406,0.4681992530822754,19.616180896759033
0.029498577117919922,0.5319802761077881,X
0.009269475936889648,0.25279736518859863,9.251610279083252
0.03955864906311035,0.6649703979492188,29.06018304824829
0.0053637027740478516,2.1681787967681885,23.65061044692993
0.012203216552734375,0.49878883361816406,21.757615089416504
0.011456727981567383,1.5498807430267334,35.297192335128784
0.03911733627319336,0.3651416301727295,25.255542755126953
0.016155719757080078,0.4850339889526367,10.657775163650513
0.02676844596862793,1.6749937534332275,16.41329789161682
0.010499000549316406,0.6520867347717285,35.9274377822876
0.0163724422454834,0.5757389068603516,1.48899245262146
0.01123046875,1.2848610877990723,18.37116241455078
0.020019054412841797,0.6949794292449951,20.3785138130188
0.025274276733398438,0.22403740882873535,40.920840263366739
0.0062255859375,1.543363332748413,3.516726493835449
0.012062549591064453,0.6518113613128662,5.019411325454712
0.010154008865356445,2.927647113800049,1.5267174243927002
0.01674795150756836,0.28226232528686523,18.93471670150757
0.025634050369262695,0.29660463333129883,11.97089958190918
0.02365398406982422,0.6769614219665527,18.656590938568115
0.019595623016357422,0.4614384174346924,9.90678858757019
0.022406578063964844,0.5654313564300537,8.090482234954834
0.007873058319091797,0.5253643989562988,28.46664595603943
0.04413580894470215,1.2636027336120605,12.086266040802002
0.026006221771240234,0.3953120708465576,16.151395320892334
0.05652141571044922,0.7830810546875,15.805350303649902
0.00834512710571289,1.2909162044525146,16.877015352249146
0.02205491065979004,0.7162542343139648,5.259572744369507
0.026966571807861328,0.5831413269042969,48.67165207862854
0.043538570404052734,1.264491081237793,4.603734016418457
0.014109611511230469,0.6551923751831055,16.086687564849854
0.014238595962524414,0.6997711658477783,11.24312710762024
0.03406071662902832,0.7911825180053711,13.277908086776733
0.014060497283935547,1.1510097980499268,15.214512586593628
0.01476287841796875,0.504051923751831,9.873046159744263
0.011313676834106445,0.9215633869171143,29.227142810821533
0.018532991409301758,0.1750502586364746,0.40481042861938477
0.015755414962768555,1.5637648105621338,17.192496299743652
0.012665033340454102,0.6526350975036621,4.102525472640991
0.009890079498291016,0.7877278327941895,12.783157110214233
0.012324810028076172,0.45583486557006836,27.767449617385864
0.01102757453918457,0.7390639781951904,1.7137203216552734
0.020041942596435547,0.28043508529663086,14.98250412940979
0.016147136688232422,2.086444616317749,0.17660808563232422
0.03177690505981445,1.1608986854553223,11.703032970428467
0.01885366439819336,0.6051616668701172,30.26356816291809
0.0255892276763916,0.7336316108703613,32.204628467559814
0.04922604560852051,0.34723901748657227,23.269827842712402
0.021197080612182617,0.3012223243713379,29.178743362426758
0.018859148025512695,0.2502412796020508,39.747294187545776
0.017919063568115234,0.8341684341430664,19.632840633392334
0.021728992462158203,0.26950716972351074,9.029982328414917
0.01566028594970703,2.44626522064209,17.564942121505737
0.024262666702270508,3.8786752223968506,5.606050491333008
0.016172409057617188,1.1166205406188965,15.221334457397461
0.014686107635498047,0.48236727714538574,12.10567593574524
0.008621454238891602,0.3913688659667969,20.764898777008057
0.03150653839111328,0.49872255325317383,23.674204349517822
0.02220296859741211,0.6739065647125244,21.179441690444946
0.010933637619018555,2.7834513187408447,20.55644202232361
0.014483451843261719,0.1655426025390625,15.071968793869019
0.03507542610168457,0.42455005645751953,24.323944568634033
0.006706714630126953,0.5234978199005127,10.184288263320923
0.011170625686645508,1.0539629459381104,10.814929246902466
0.008878231048583984,1.5173087120056152,20.35688281059265
0.018764495849609375,0.6652727127075195,16.90789246559143
0.014422893524169922,1.9110219478607178,30.000360250473022
0.0275421142578125,0.4664335250854492,3.8181309700012207
0.040097713470458984,0.6325798034667969,31.443547248840332
0.05058741569519043,0.9831788539886475,20.09288787841797
0.032749176025390625,0.5599703788757324,8.57938814163208
0.010154008865356445,0.35916829109191895,8.15776777267456
0.026721477508544922,0.32418346405029297,17.551191091537476
0.05130434036254883,0.40177249908447266,3.023261070251465
0.06822848320007324,0.1295325756072998,13.354780435562134
